_ID_,_VAL_
0,0.10436060625572229
1,0.493175211206572
2,0.17610940592172175
3,0.3720607294258626
4,0.5063283738005712
5,0.2820453452367106
6,0.10690947025189589
7,0.1613000620867562
8,0.12851544515166616
9,0.2437577633197117
10,0.10690947025189589
11,0.5589898362371494
12,0.03784777114970212
13,0.16575363025502682
14,0.5980062207650145
15,0.1815848185573393
16,0.042675126422341246
17,0.29208584840937196
18,0.3245215967366146
19,0.12568889046698828
20,0.062185172628339336
21,0.22859716985909256
22,0.1732942750892217
23,0.042675126422341246
24,0.5490740417295236
25,0.5377507140681205
26,0.493175211206572
27,0.10690947025189589
28,0.062185172628339336
29,0.17610940592172175
30,0.3115660798517305
31,0.1613000620867562
32,0.2820453452367106
33,0.28103940983475245
34,0.23699637711052685
35,0.05027793378139469
36,0.13862769136410433
37,0.07724819268195153
38,0.12251437037787205
39,0.1134904973840132
40,0.12349413383114233
41,0.16180519839025556
42,0.09588158260847512
43,0.1732942750892217
44,0.5490740417295236
45,0.17517633119280993
46,0.116510316688543
47,0.12568889046698828
48,0.12568889046698828
49,0.12143191627162844
50,0.062185172628339336
51,0.06919189107781426
52,0.040806235905305105
53,0.20887820888693864
54,0.32462475994109563
55,0.12240423073381851
56,0.2060022373761311
57,0.14428313093637476
58,0.0662385375837089
59,0.041492284145002084
60,0.12568889046698828
61,0.06267264380957979
62,0.12240423073381851
63,0.49566688776650014
64,0.06919189107781426
65,0.3726490874980756
66,0.16052767841631857
67,0.1732942750892217
68,0.042675126422341246
69,0.09905455059658982
70,0.35157648826544025
71,0.042675126422341246
72,0.06357177170256367
73,0.5459816300529877
74,0.1613000620867562
75,0.06919189107781426
76,0.1732942750892217
77,0.09390849721724968
78,0.18669709349209154
79,0.1815848185573393
80,0.03848607636345681
81,0.493175211206572
82,0.16052767841631857
83,0.052524411362135634
84,0.12143191627162844
85,0.4677564030014512
86,0.0473108536425441
87,0.31234446490019663
88,0.1732942750892217
89,0.1732942750892217
90,0.03848607636345681
91,0.2688978166952164
92,0.4720799731112257
93,0.12143191627162844
94,0.11410773391377116
95,0.17789544434616175
96,0.060827868005842486
97,0.06338732157882228
98,0.17610940592172175
99,0.17758074392743356
100,0.2275396183226916
101,0.06338732157882228
102,0.09905455059658982
103,0.23699637711052685
104,0.41140317164366963
105,0.16148672212695245
106,0.37175994402166107
107,0.13862769136410433
108,0.11406194609820311
109,0.10690947025189589
110,0.28825409522382217
111,0.07724819268195153
112,0.08500114807591265
113,0.41548123287834254
114,0.2099751251278393
115,0.2820453452367106
116,0.493175211206572
117,0.10690947025189589
118,0.12568889046698828
119,0.24254847113244887
120,0.10394875959309201
121,0.09588158260847512
122,0.12143191627162844
123,0.21113638050802558
124,0.1613000620867562
125,0.09314881728542845
126,0.5589898362371494
127,0.04693688405789982
128,0.12143191627162844
129,0.49629622360428616
130,0.10261929641317494
131,0.23699637711052685
132,0.12240423073381851
133,0.10690947025189589
134,0.0707229432148878
135,0.45196269724823135
136,0.20887820888693864
137,0.06919189107781426
138,0.08500114807591265
139,0.6000883457591258
140,0.12251437037787205
141,0.10634737669727311
142,0.31234446490019663
143,0.28344876584049383
144,0.5490747844598546
145,0.1134904973840132
146,0.3115277576508913
147,0.4868118221689376
148,0.18823667828330493
149,0.07474571124443458
150,0.12568889046698828
151,0.1857205675556455
152,0.28103940983475245
153,0.04693688405789982
154,0.2820453452367106
155,0.07474571124443458
156,0.07474571124443458
157,0.1799491320225811
158,0.06919189107781426
159,0.5589898362371494
160,0.3115660798517305
161,0.1388514363492158
162,0.09588158260847512
163,0.12349413383114233
164,0.12143191627162844
165,0.05027793378139469
166,0.32781761219119215
167,0.15933211799088154
168,0.10690947025189589
169,0.10261929641317494
170,0.12568889046698828
171,0.07039400994519293
172,0.04487657151835407
173,0.10690947025189589
174,0.042675126422341246
175,0.21113638050802558
176,0.20887820888693864
177,0.04704461020732749
178,0.1732942750892217
179,0.5261622825984873
180,0.12568889046698828
181,0.16270244795438893
182,0.4144298454385169
183,0.49629622360428616
184,0.5255345881594182
185,0.16270244795438893
186,0.1732942750892217
187,0.28825409522382217
188,0.09663582384846478
189,0.10690947025189589
190,0.07474571124443458
191,0.3726490874980756
192,0.1654289162377016
193,0.6006923502558116
194,0.40576958694331056
195,0.089249973001802
196,0.12568889046698828
197,0.3115660798517305
198,0.30275098298657394
199,0.10261929641317494
200,0.12240423073381851
201,0.12568889046698828
202,0.09828348511581468
203,0.08500114807591265
204,0.05027793378139469
205,0.34887678939747463
206,0.1613000620867562
207,0.32781761219119215
208,0.18669709349209154
209,0.34971990506551937
210,0.1788787318934647
211,0.1613000620867562
212,0.23699637711052685
213,0.0707229432148878
214,0.06919189107781426
215,0.1932299995243516
216,0.06919189107781426
217,0.1732942750892217
218,0.05027793378139469
219,0.08611827322834956
220,0.34887678939747463
221,0.23699637711052685
222,0.06919189107781426
223,0.10690947025189589
224,0.17610940592172175
225,0.10690947025189589
226,0.1893628270733379
227,0.12568889046698828
228,0.12568889046698828
229,0.12568889046698828
230,0.1134904973840132
231,0.12349413383114233
232,0.10634737669727311
233,0.03784777114970212
234,0.12240423073381851
235,0.09464884225340561
236,0.5459816300529877
237,0.12568889046698828
238,0.17517633119280993
239,0.08611827322834956
240,0.16270244795438893
241,0.3224281177215797
242,0.12568889046698828
243,0.1809412725950512
244,0.1134904973840132
245,0.10261929641317494
246,0.03784777114970212
247,0.31234446490019663
248,0.08611827322834956
249,0.10261929641317494
250,0.06919189107781426
251,0.41140317164366963
252,0.09314881728542845
253,0.3726490874980756
254,0.2820453452367106
255,0.09085975431606903
256,0.588322337211701
257,0.12702082542808776
258,0.12568889046698828
259,0.05027793378139469
260,0.12851544515166616
261,0.17517633119280993
262,0.41140317164366963
263,0.5490747844598546
264,0.17789544434616175
265,0.09314881728542845
266,0.1732942750892217
267,0.1732942750892217
268,0.10690947025189589
269,0.588322337211701
270,0.493175211206572
271,0.6006923502558116
272,0.09663582384846478
273,0.07474571124443458
274,0.12143191627162844
275,0.1134904973840132
276,0.07724819268195153
277,0.1857205675556455
278,0.11406194609820311
279,0.12240423073381851
280,0.04704461020732749
281,0.12349413383114233
282,0.1732942750892217
283,0.12240423073381851
284,0.10731179004238932
285,0.07474571124443458
286,0.12568889046698828
287,0.5980062207650145
288,0.089249973001802
289,0.09390849721724968
290,0.12378614364209879
291,0.12143191627162844
292,0.09198836577094044
293,0.12568889046698828
294,0.08500114807591265
295,0.18792686329386746
296,0.5490740417295236
297,0.22859716985909256
298,0.5459816300529877
299,0.12568889046698828
300,0.10690947025189589
301,0.06357177170256367
302,0.32462475994109563
303,0.03784777114970212
304,0.1857205675556455
305,0.6006923502558116
306,0.09314881728542845
307,0.29025427000814213
308,0.17610940592172175
309,0.10690947025189589
310,0.08500114807591265
311,0.339210023256851
312,0.17433535786918386
313,0.17610940592172175
314,0.07432901066746504
315,0.1613000620867562
316,0.1762889455515308
317,0.17789544434616175
318,0.1646218911588461
319,0.21141476920642863
320,0.13862769136410433
321,0.19750700384272177
322,0.1815848185573393
323,0.09663582384846478
324,0.588321610657814
325,0.23699637711052685
326,0.13862769136410433
327,0.09314881728542845
328,0.12240423073381851
329,0.1732942750892217
330,0.04828845264792855
331,0.12627546474468523
332,0.6118028386883949
333,0.21113638050802558
334,0.052524411362135634
335,0.17789544434616175
336,0.40089448226743024
337,0.1646218911588461
338,0.10731179004238932
339,0.23699637711052685
340,0.21113638050802558
341,0.4745648657570902
342,0.0419703770160557
343,0.052524411362135634
344,0.07623653151728665
345,0.17610940592172175
346,0.39376963063325965
347,0.5490740417295236
348,0.5980062207650145
349,0.11406194609820311
350,0.07623653151728665
351,0.12568889046698828
352,0.04828845264792855
353,0.1134904973840132
354,0.1815848185573393
355,0.1732942750892217
356,0.4751926535072874
357,0.10634737669727311
358,0.31588912067077957
359,0.16270244795438893
360,0.14233485753386632
361,0.1388514363492158
362,0.03784777114970212
363,0.2820453452367106
364,0.116510316688543
365,0.052524411362135634
366,0.1910600560574157
367,0.12568889046698828
368,0.3115277576508913
369,0.11762711858169048
370,0.03848607636345681
371,0.116510316688543
372,0.12349413383114233
373,0.588322337211701
374,0.12349413383114233
375,0.1732942750892217
376,0.21587035211153438
377,0.1628600414236666
378,0.1134904973840132
379,0.29617195234423993
380,0.17789544434616175
381,0.16052767841631857
382,0.21587035211153438
383,0.1732942750892217
384,0.08611827322834956
385,0.34887678939747463
386,0.1888290518756195
387,0.10690947025189589
388,0.1787053209861774
389,0.042675126422341246
390,0.07474571124443458
391,0.23699637711052685
392,0.1732942750892217
393,0.07483311324171392
394,0.21653225658062764
395,0.05027793378139469
396,0.10261929641317494
397,0.1654519182894759
398,0.18669709349209154
399,0.12143191627162844
400,0.32480392219033627
401,0.1613000620867562
402,0.1613000620867562
403,0.3726490874980756
404,0.04487657151835407
405,0.12240423073381851
406,0.10690947025189589
407,0.03848607636345681
408,0.23699637711052685
409,0.10394875959309201
410,0.07623653151728665
411,0.17728463703989047
412,0.06406936988458378
413,0.2958726053075312
414,0.17610940592172175
415,0.11557865445123178
416,0.04506707882068325
417,0.10261929641317494
418,0.41140317164366963
419,0.1008052198354606
420,0.09828348511581468
421,0.07474571124443458
422,0.12251437037787205
423,0.062185172628339336
424,0.1732942750892217
425,0.5490747844598546
426,0.17610940592172175
427,0.07483311324171392
428,0.10261929641317494
429,0.12568889046698828
430,0.1888290518756195
431,0.16270244795438893
432,0.12568889046698828
433,0.09464884225340561
434,0.12240423073381851
435,0.24254847113244887
436,0.18669709349209154
437,0.1732942750892217
438,0.1732942750892217
439,0.1732942750892217
440,0.12251437037787205
441,0.28344876584049383
442,0.07623653151728665
443,0.06919189107781426
444,0.08611827322834956
445,0.06919189107781426
446,0.08611827322834956
447,0.5490747844598546
448,0.2370724191713445
449,0.2688978166952164
450,0.17433535786918386
451,0.08611827322834956
452,0.07474571124443458
453,0.1613000620867562
454,0.5589898362371494
455,0.09588158260847512
456,0.09905455059658982
457,0.1388514363492158
458,0.493175211206572
459,0.40516270852937186
460,0.5589898362371494
461,0.10690947025189589
462,0.1857205675556455
463,0.49629622360428616
464,0.40089448226743024
465,0.31180399691910926
466,0.09663582384846478
467,0.17789544434616175
468,0.17610940592172175
469,0.04828845264792855
470,0.051649574798125424
471,0.29025427000814213
472,0.45196269724823135
473,0.09828348511581468
474,0.10690947025189589
475,0.08500114807591265
476,0.03848607636345681
477,0.10956413790336911
478,0.09905455059658982
479,0.07385054922651166
480,0.116510316688543
481,0.1613000620867562
482,0.6006916307158193
483,0.17517633119280993
484,0.11406194609820311
485,0.18441956181782507
486,0.31234446490019663
487,0.09588158260847512
488,0.10690947025189589
489,0.17789544434616175
490,0.03848607636345681
491,0.17789544434616175
492,0.13862769136410433
493,0.16270244795438893
494,0.23699637711052685
495,0.09905455059658982
496,0.04693688405789982
497,0.49629622360428616
498,0.07474571124443458
499,0.5490740417295236
500,0.12568889046698828
501,0.3720607294258626
502,0.062185172628339336
503,0.08500114807591265
504,0.10690947025189589
505,0.10690947025189589
506,0.1134904973840132
507,0.23699637711052685
508,0.10261929641317494
509,0.0707229432148878
510,0.31588912067077957
511,0.1654289162377016
512,0.12702082542808776
513,0.08897983947879239
514,0.1772266732410063
515,0.2510017119670714
516,0.10690947025189589
517,0.23699637711052685
518,0.41704018104674334
519,0.10731179004238932
520,0.10261929641317494
521,0.0606061656077783
522,0.1613000620867562
523,0.13862769136410433
524,0.23699637711052685
525,0.2820453452367106
526,0.1893628270733379
527,0.588322337211701
528,0.15933211799088154
529,0.1613000620867562
530,0.06919189107781426
531,0.09905455059658982
532,0.10261929641317494
533,0.3720607294258626
534,0.10690947025189589
535,0.07623653151728665
536,0.09828348511581468
537,0.45196269724823135
538,0.10634737669727311
539,0.09828348511581468
540,0.09314881728542845
541,0.1888290518756195
542,0.1347421721618876
543,0.1732942750892217
544,0.12240423073381851
545,0.09390849721724968
546,0.17517633119280993
547,0.12568889046698828
548,0.6006923502558116
549,0.12568889046698828
550,0.5490747844598546
551,0.09828348511581468
552,0.1347421721618876
553,0.10261929641317494
554,0.1815848185573393
555,0.04693688405789982
556,0.1732942750892217
557,0.3115277576508913
558,0.6006923502558116
559,0.5589898362371494
560,0.10690947025189589
561,0.12568889046698828
562,0.588321610657814
563,0.5490740417295236
564,0.12568889046698828
565,0.1732942750892217
566,0.28103940983475245
567,0.07474571124443458
568,0.08500114807591265
569,0.30873836240423413
570,0.40516270852937186
571,0.1762889455515308
572,0.5255345881594182
573,0.10261929641317494
574,0.39376963063325965
575,0.05027793378139469
576,0.23699637711052685
577,0.07474571124443458
578,0.24202315310698874
579,0.45196269724823135
580,0.21113638050802558
581,0.238486363421589
582,0.4242007994577332
583,0.09828348511581468
584,0.10690947025189589
585,0.09314881728542845
586,0.493175211206572
587,0.0707229432148878
588,0.10261929641317494
589,0.24559448181871152
590,0.042675126422341246
591,0.10690947025189589
592,0.1613000620867562
593,0.41140317164366963
594,0.4144298454385169
595,0.10690947025189589
596,0.10165389942865616
597,0.1732942750892217
598,0.12568889046698828
599,0.1732942750892217
600,0.31234446490019663
601,0.5484513941955363
602,0.1134904973840132
603,0.13862769136410433
604,0.06919189107781426
605,0.339210023256851
606,0.31180399691910926
607,0.2820453452367106
608,0.04693688405789982
609,0.1732942750892217
610,0.12568889046698828
611,0.03848607636345681
612,0.10731179004238932
613,0.12568889046698828
614,0.1613000620867562
615,0.4144298454385169
616,0.0707229432148878
617,0.08897983947879239
618,0.1134904973840132
619,0.17610940592172175
620,0.12568889046698828
621,0.1893628270733379
622,0.10690947025189589
623,0.10165389942865616
624,0.4868118221689376
625,0.10690947025189589
626,0.04828845264792855
627,0.06919189107781426
628,0.12702082542808776
629,0.31180399691910926
630,0.12251437037787205
631,0.10261929641317494
632,0.12568889046698828
633,0.12568889046698828
634,0.1613000620867562
635,0.1815848185573393
636,0.14006441436228878
637,0.04828845264792855
638,0.1134904973840132
639,0.07474571124443458
640,0.13228494470455626
641,0.17610940592172175
642,0.12568889046698828
643,0.04693688405789982
644,0.13862769136410433
645,0.12568889046698828
646,0.10690947025189589
647,0.1134904973840132
648,0.12568889046698828
649,0.12240423073381851
650,0.1613000620867562
651,0.12143191627162844
652,0.12568889046698828
653,0.042675126422341246
654,0.06919189107781426
655,0.2060022373761311
656,0.03784777114970212
657,0.1732942750892217
658,0.03848607636345681
659,0.1732942750892217
660,0.04693688405789982
661,0.2099751251278393
662,0.10261929641317494
663,0.10690947025189589
664,0.13862769136410433
665,0.23699637711052685
666,0.1613000620867562
667,0.0662385375837089
